,Income,Kidhome,Teenhome,WineRank,FruitsRank,MeatRank,FishRank,SweetRank,GoldRank,NumDealsPurchases,WebRank,CatalogRank,StoreRank,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,cluster
1079,56775.0,0,1,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,34,3
1080,83829.0,0,0,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,38,0
1081,54210.0,0,1,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,34,3
1082,38508.0,1,0,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,27,4
1083,53187.0,1,0,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,43,4
1084,30023.0,1,0,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,42,4
1085,76045.0,0,0,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,53,0
1086,50870.0,0,1,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,62,1
1087,15315.0,0,0,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,43,4
1088,65463.0,1,0,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,40,3
1089,66480.0,1,1,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,49,1
1090,76773.0,0,0,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,59,0
1091,81698.0,0,0,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,30,0
1092,54466.0,1,1,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,41,1
1093,98777.0,0,0,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,54,0
1094,16269.0,1,0,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,29,4
1095,71819.0,0,1,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,42,3
1096,33569.0,1,0,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1,30,4
1097,36262.0,0,0,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1,30,4
1098,22634.0,0,0,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,47,4
1099,47025.0,0,1,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,35,3
1100,70566.0,0,1,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,45,3
1101,31605.0,1,0,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,33,4
1102,52034.0,1,1,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,40,1
1103,48526.0,1,0,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,34,4
1104,46734.0,0,1,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,58,1
1105,39552.0,1,1,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1,50,3
1106,86358.0,1,1,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,46,3
1107,46931.0,1,1,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,37,1
1108,16581.0,0,0,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,28,4
1109,63998.0,0,0,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,61,0
1110,67381.0,0,1,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,62,3
1111,25930.0,1,1,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,46,1
1112,42693.0,1,0,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,36,4
1113,85606.0,0,1,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,36,0
1114,72903.0,0,0,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,1,28,0
1115,49669.0,1,0,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,40,4
1116,36778.0,1,1,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,44,1
1117,85696.0,0,0,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,51,0
1118,10979.0,0,0,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,25,4
1119,49678.0,0,1,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,52,1
1120,56129.0,0,1,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,60,3
1121,37155.0,1,0,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,24,4
1122,21282.0,1,0,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,36,4
1123,33419.0,0,1,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,51,1
1124,63285.0,0,0,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,68,0
1125,21255.0,1,0,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,40,4
1126,42162.0,1,0,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1,32,4
1127,54450.0,1,1,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,56,3
1128,57744.0,0,1,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,59,3
1129,26576.0,1,0,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1,26,4
1130,57513.0,0,0,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,70,3
1131,68142.0,0,1,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0,48,3
1132,7500.0,0,1,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,33,1
1133,83145.0,0,0,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1,38,0
1134,54197.0,0,1,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,54,1
1135,23091.0,1,1,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,51,1
1136,46049.0,1,1,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,37,3
1137,56715.0,0,0,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,38,0
1138,79410.0,0,0,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,53,0
1139,57304.0,0,1,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,62,3
1140,44375.0,0,1,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,49,1
1141,54450.0,1,1,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,56,3
1142,59594.0,0,1,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,47,3
1143,80685.0,0,0,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,18,0
1144,40344.0,0,1,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,39,1
1145,62710.0,0,1,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,41,3
1146,48985.0,0,1,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,45,1
1147,35322.0,1,1,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,44,1
1148,77142.0,0,0,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,65,0
1149,81657.0,0,0,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,45,0
1150,14421.0,0,0,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,18,4
1151,20130.0,0,0,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,40,4
1152,74214.0,0,0,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,22,0
1153,66726.0,1,1,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,57,3
1154,23724.0,1,0,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,34,4
1155,47353.0,0,1,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,53,1
1156,33444.0,1,1,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,60,1
1157,54386.0,0,1,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,32,3
1158,28510.0,1,1,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,32,1
1159,90638.0,0,0,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,23,0
1160,48070.0,0,1,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,63,2
1161,43140.0,0,1,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,56,1
1162,54959.0,0,1,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,52,3
1163,15056.0,1,1,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,55,1
1164,26954.0,1,0,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,43,4
1165,22327.0,1,0,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,28,4
1166,44393.0,1,1,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,48,1
1167,62000.0,0,1,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,61,3
1168,31497.0,0,1,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,50,1
1169,45894.0,0,1,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,40,1
1170,78579.0,0,0,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,42,0
1171,67369.0,0,1,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,43,3
1172,58401.0,0,1,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,54,1
1173,62307.0,0,1,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,62,1
1174,43641.0,1,1,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,44,1
1175,63841.0,0,1,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,45,3
1176,46891.0,0,1,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,48,1
1177,70091.0,1,0,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,44,3
1178,78075.0,0,0,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,42,0
1179,59184.0,0,1,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,51,0
1180,54809.0,1,1,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,36,1
1181,58113.0,0,1,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,54,2
1182,51412.0,0,1,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,55,1
1183,15287.0,1,0,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,33,4
1184,66636.0,0,0,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,56,0
1185,50965.0,0,1,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,57,3
1186,84618.0,0,0,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,48,0
1187,18351.0,0,0,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,23,4
1188,40451.0,0,1,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,57,1
1189,36317.0,0,1,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,48,1
1190,42213.0,0,1,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,56,3
1191,65748.0,0,1,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,58,2
1192,77044.0,0,1,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,41,0
1193,74918.0,0,0,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,44,0
1194,56721.0,1,1,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,40,1
1195,42160.0,1,1,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,38,1
1196,61559.0,0,1,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,48,3
1197,33629.0,1,1,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,49,1
1198,68682.0,0,0,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,22,0
1199,34377.0,0,1,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,50,1
1200,8940.0,1,0,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,26,4
1201,26228.0,1,0,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,40,4
1202,77297.0,0,0,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,56,0
1203,40211.0,1,1,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,32,1
1204,33438.0,1,1,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,55,1
1205,75032.0,0,1,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,54,3
1206,61284.0,0,0,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,58,3
1207,22518.0,1,0,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,26,4
1208,54730.0,0,1,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,38,3
1209,38452.0,1,1,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,59,1
1210,44421.0,1,1,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,42,1
1211,38197.0,1,0,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,27,4
1212,41986.0,0,1,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,36,1
1213,28427.0,1,0,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,30,4
1214,37395.0,1,0,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,38,4
1215,64722.0,1,0,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,43,3
1216,55249.0,0,1,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,58,1
1217,84906.0,0,0,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,41,0
1218,28691.0,1,0,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,24,4
1219,44213.0,1,1,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,61,1
1220,25707.0,1,0,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,30,4
1221,59062.0,1,1,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,46,1
1222,76624.0,0,1,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,52,0
1223,66000.0,0,0,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,67,0
1224,27683.0,1,0,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,34,4
1225,1730.0,0,0,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,43,4
1226,7500.0,1,0,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,20,4
1227,40521.0,1,1,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,45,1
1228,20427.0,1,0,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,41,4
1229,65106.0,0,1,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,39,3
1230,69969.0,0,0,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,48,0
1231,67433.0,0,1,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,61,3
1232,77766.0,0,1,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,46,0
1233,74716.0,0,1,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,41,0
1234,68118.0,0,1,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,50,3
1235,55158.0,1,1,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,42,3
1236,62972.0,0,1,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,57,3
1237,74190.0,0,1,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,39,0
1238,39356.0,1,1,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,38,1
1239,76653.0,0,0,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,44,0
1240,35860.0,1,1,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,41,1
1241,90687.0,0,0,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,30,0
1242,73450.0,0,0,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,31,0
1243,31454.0,1,1,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,53,1
1244,47139.0,1,1,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,62,1
1245,83829.0,0,0,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,38,0
1246,53378.0,1,1,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,49,3
1247,19656.0,1,0,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,43,4
1248,45579.0,0,1,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,65,1
1249,85485.0,0,0,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,56,0
1250,55956.0,0,0,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,70,3
1251,64191.0,0,1,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,50,3
1252,38808.0,1,0,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,40,4
1253,57183.0,1,1,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,47,3
1254,23748.0,1,0,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,44,4
1255,66303.0,0,1,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,42,3
1256,37368.0,1,0,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,38,4
1257,40800.0,1,1,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,49,2
1258,71847.0,0,0,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,34,0
1259,46149.0,0,1,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,38,3
1260,78687.0,0,0,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,29,0
1261,49118.0,0,0,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,41,0
1262,37633.0,1,1,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,55,1
1263,39767.0,0,0,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,62,3
1264,26997.0,0,0,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,61,3
1265,33986.0,1,0,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,43,4
1266,57091.0,0,1,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,40,3
1267,46831.0,1,1,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,44,1
1268,83151.0,0,0,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,41,0
1269,52531.0,0,0,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,41,0
1270,15759.0,0,0,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,57,4
1271,22804.0,1,0,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,42,4
1272,43050.0,1,0,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,41,4
1273,42997.0,1,1,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,36,1
1274,48918.0,1,1,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,51,1
1275,60033.0,0,1,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,60,1
1276,34043.0,1,0,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,35,4
1277,57811.0,0,1,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,47,3
1278,78569.0,0,0,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,68,0
1279,7500.0,1,1,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,34,1
1280,94384.0,0,0,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,60,0
1281,23148.0,0,0,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,29,4
1282,44267.0,1,1,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,43,1
1283,71626.0,0,0,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,33,0
1284,60894.0,0,1,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,47,3
1285,50200.0,1,1,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,37,3
1286,81051.0,0,0,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,49,0
1287,65169.0,0,0,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,32,3
1288,59868.0,0,1,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,41,3
1289,65695.0,0,1,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,54,3
1290,64857.0,0,0,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,56,0
1291,45143.0,0,1,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,48,1
1292,74805.0,0,1,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,58,0
1293,59060.0,1,0,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,25,4
1294,27238.0,1,1,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,51,1
1295,47009.0,0,1,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,48,3
1296,46094.0,1,1,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,41,1
1297,40321.0,1,1,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,41,1
1298,37235.0,1,0,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,30,4
1299,81843.0,0,0,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,53,0
1300,46692.0,0,1,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,55,3
1301,77382.0,0,1,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,46,0
1302,37774.0,1,0,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,35,2
1303,18393.0,1,0,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,40,4
1304,72828.0,0,1,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,51,3
1305,24711.0,0,0,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,32,4
1306,45503.0,1,0,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,38,4
1307,6560.0,0,0,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,31,4
1308,71604.0,0,0,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,68,0
1309,27244.0,1,0,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,35,4
1310,48752.0,1,1,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,43,1
1311,71434.0,0,1,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,51,0
1312,90842.0,0,0,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,65,0
1313,88097.0,1,0,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,34,0
1314,51948.0,0,1,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,38,1
1315,71853.0,0,0,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,31,0
1316,35876.0,0,0,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,31,4
1317,40049.0,0,1,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,61,1
1318,39660.0,1,0,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,30,4
1319,50127.0,0,1,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,52,1
1320,43263.0,0,1,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,35,3
1321,62845.0,1,1,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,63,3
1322,18929.0,0,0,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,23,4
1323,24367.0,1,0,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,31,4
1324,33249.0,1,0,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,38,4
1325,26887.0,0,1,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,54,1
1326,50150.0,0,0,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,30,4
1327,62061.0,0,1,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,37,3
1328,85696.0,0,0,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,51,0
1329,76542.0,0,0,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,57,0
1330,70515.0,0,0,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,20,0
1331,18227.0,1,0,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,25,4
1332,69139.0,0,1,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,49,1
1333,69109.0,0,0,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,30,0
1334,69627.0,0,1,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,51,0
1335,38136.0,1,0,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,35,4
1336,62159.0,0,0,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,68,0
1337,80695.0,0,0,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,50,0
1338,33316.0,1,1,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,42,1
1339,58554.0,1,1,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,44,3
1340,17256.0,1,0,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,21,4
1341,53034.0,1,1,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,39,3
1342,52203.0,0,0,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,62,0
1343,59601.0,0,1,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,36,3
